STNAME,CTYNAME,STCODE,CTYCODE,Cases2000,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014
Georgia,Crisp County,13,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Dade County,13,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Georgia,Dawson County,13,85,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Georgia,Decatur County,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Georgia,DeKalb County,13,89,0,0,0,1,1,0,1,1,2,3,1,3,0,0,0
Georgia,Dodge County,13,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Dooly County,13,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Dougherty County,13,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Georgia,Douglas County,13,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Georgia,Early County,13,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Georgia,Echols County,13,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Effingham County,13,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Georgia,Elbert County,13,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Emanuel County,13,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Evans County,13,109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Georgia,Fannin County,13,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Georgia,Fayette County,13,113,0,0,0,1,0,0,1,1,2,1,0,0,1,0,0
Georgia,Floyd County,13,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Forsyth County,13,117,0,0,1,0,0,0,0,2,0,1,1,1,2,0,1
Georgia,Franklin County,13,119,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Georgia,Fulton County,13,121,0,0,0,1,0,0,2,1,1,6,1,2,1,1,0
Georgia,Gilmer County,13,123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Georgia,Glascock County,13,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Glynn County,13,127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Georgia,Gordon County,13,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Grady County,13,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Greene County,13,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Gwinnett County,13,135,0,0,0,0,0,0,0,0,3,3,1,1,2,2,1
Georgia,Habersham County,13,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Hall County,13,139,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0
Georgia,Hancock County,13,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Haralson County,13,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Harris County,13,145,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Georgia,Hart County,13,147,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Georgia,Heard County,13,149,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Georgia,Henry County,13,151,0,0,0,1,0,0,0,0,2,6,2,0,1,1,0
Georgia,Houston County,13,153,0,0,0,0,0,0,0,0,1,2,0,4,1,0,0
Georgia,Irwin County,13,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Jackson County,13,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Jasper County,13,159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Georgia,Jeff Davis County,13,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Jefferson County,13,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Jenkins County,13,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Johnson County,13,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Jones County,13,169,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Georgia,Lamar County,13,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Lanier County,13,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Laurens County,13,175,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Georgia,Lee County,13,177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Georgia,Liberty County,13,179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Georgia,Lincoln County,13,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Long County,13,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Lowndes County,13,185,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Georgia,Lumpkin County,13,187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Georgia,McDuffie County,13,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,McIntosh County,13,191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Georgia,Macon County,13,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Madison County,13,195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Georgia,Marion County,13,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Meriwether County,13,199,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Georgia,Miller County,13,201,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Georgia,Mitchell County,13,205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Georgia,Monroe County,13,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Montgomery County,13,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Morgan County,13,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Murray County,13,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Muscogee County,13,215,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Georgia,Newton County,13,217,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0
Georgia,Oconee County,13,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Oglethorpe County,13,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Paulding County,13,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Peach County,13,225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Georgia,Pickens County,13,227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Georgia,Pierce County,13,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Pike County,13,231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Georgia,Polk County,13,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Pulaski County,13,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Putnam County,13,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Quitman County,13,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Rabun County,13,241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Georgia,Randolph County,13,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Richmond County,13,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Rockdale County,13,247,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
Georgia,Schley County,13,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Screven County,13,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Seminole County,13,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Spalding County,13,255,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Georgia,Stephens County,13,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Georgia,Stewart County,13,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Sumter County,13,261,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Georgia,Talbot County,13,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Taliaferro County,13,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Tattnall County,13,267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Georgia,Taylor County,13,269,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Georgia,Telfair County,13,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Terrell County,13,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Thomas County,13,275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Georgia,Tift County,13,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Toombs County,13,279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Georgia,Towns County,13,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Treutlen County,13,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Troup County,13,285,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Georgia,Turner County,13,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Twiggs County,13,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Union County,13,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Upson County,13,293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Georgia,Walker County,13,295,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Georgia,Walton County,13,297,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Georgia,Ware County,13,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Warren County,13,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Washington County,13,303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Georgia,Wayne County,13,305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Georgia,Webster County,13,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Wheeler County,13,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,White County,13,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Whitfield County,13,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Wilcox County,13,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Georgia,Wilkes County,13,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Wilkinson County,13,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Worth County,13,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia,Georgia,13,999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hawaii,Hawaii County,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii,Honolulu County,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii,Kalawao County,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii,Kauai County,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii,Maui County,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii,Hawaii,15,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Ada County,16,1,0,0,2,0,0,0,2,0,3,7,2,1,0,3,1
Idaho,Adams County,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Bannock County,16,5,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
Idaho,Bear Lake County,16,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Idaho,Benewah County,16,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Idaho,Bingham County,16,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Idaho,Blaine County,16,13,0,2,1,0,0,0,1,0,1,0,0,0,0,2,0
Idaho,Boise County,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Idaho,Bonner County,16,17,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
Idaho,Bonneville County,16,19,0,0,0,0,0,0,1,0,1,4,1,1,2,2,1
Idaho,Boundary County,16,21,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Idaho,Butte County,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Camas County,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Canyon County,16,27,0,1,0,1,2,1,1,4,0,1,1,0,0,1,0
Idaho,Caribou County,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Cassia County,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Idaho,Clark County,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Clearwater County,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Custer County,16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Elmore County,16,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Idaho,Franklin County,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Fremont County,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Gem County,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Gooding County,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Idaho County,16,49,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
Idaho,Jefferson County,16,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Idaho,Jerome County,16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Kootenai County,16,55,0,0,0,0,2,0,0,2,1,1,0,1,1,2,2
Idaho,Latah County,16,57,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1
Idaho,Lemhi County,16,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Lewis County,16,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Lincoln County,16,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Madison County,16,65,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Idaho,Minidoka County,16,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Nez Perce County,16,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Idaho,Oneida County,16,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Owyhee County,16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Payette County,16,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Power County,16,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Idaho,Shoshone County,16,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Teton County,16,81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Idaho,Twin Falls County,16,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Idaho,Valley County,16,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Washington County,16,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,Idaho,16,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Illinois,Adams County,17,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,3
Illinois,Alexander County,17,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Illinois,Bond County,17,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Illinois,Boone County,17,7,0,2,1,1,0,0,0,0,0,0,0,2,0,3,1
Illinois,Brown County,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Bureau County,17,11,0,0,2,0,0,0,0,0,0,1,1,2,1,2,0
Illinois,Calhoun County,17,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Illinois,Carroll County,17,15,0,0,0,0,1,1,0,6,3,4,2,0,3,6,3
Illinois,Cass County,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Illinois,Champaign County,17,19,0,0,0,0,2,2,0,3,1,1,0,0,2,5,7
Illinois,Christian County,17,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Illinois,Clark County,17,23,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0
Illinois,Clay County,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Illinois,Clinton County,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Coles County,17,29,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
Illinois,Cook County,17,31,5,7,7,16,23,42,35,30,21,29,43,63,53,78,48
Illinois,Crawford County,17,33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Illinois,Cumberland County,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,DeKalb County,17,37,1,1,1,0,1,3,1,4,1,0,1,2,2,1,2
Illinois,De Witt County,17,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Illinois,Douglas County,17,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Illinois,DuPage County,17,43,2,2,5,6,9,12,10,16,17,18,19,32,27,39,22
Illinois,Edgar County,17,45,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
Illinois,Edwards County,17,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Illinois,Effingham County,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Fayette County,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Ford County,17,53,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Illinois,Franklin County,17,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Fulton County,17,57,0,0,0,0,0,1,0,1,1,0,0,1,5,4,4
Illinois,Gallatin County,17,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Greene County,17,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Illinois,Grundy County,17,63,2,2,2,2,0,0,0,0,3,2,0,2,1,1,0
Illinois,Hamilton County,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Illinois,Hancock County,17,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Hardin County,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Illinois,Henderson County,17,71,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Illinois,Henry County,17,73,0,0,1,1,1,0,0,0,2,0,1,0,1,0,0
Illinois,Iroquois County,17,75,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
Illinois,Jackson County,17,77,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Illinois,Jasper County,17,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Jefferson County,17,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Illinois,Jersey County,17,83,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Illinois,Jo Daviess County,17,85,0,0,1,8,5,15,21,9,7,1,0,0,4,14,8
Illinois,Johnson County,17,87,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Illinois,Kane County,17,89,4,0,0,1,7,5,2,6,5,12,7,9,4,18,5
Illinois,Kankakee County,17,91,0,0,1,0,1,0,0,1,0,0,0,0,2,2,2
Illinois,Kendall County,17,93,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3
Illinois,Knox County,17,95,0,1,0,0,0,0,0,0,0,0,0,1,1,5,4
Illinois,Lake County,17,97,1,1,4,5,6,3,4,8,5,8,6,17,10,36,19
Illinois,LaSalle County,17,99,0,0,2,0,0,1,2,5,1,2,3,4,3,6,3
Illinois,Lawrence County,17,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Illinois,Lee County,17,103,0,0,0,2,1,1,1,2,0,0,1,1,0,1,3
Illinois,Livingston County,17,105,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
Illinois,Logan County,17,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,McDonough County,17,109,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Illinois,McHenry County,17,111,1,0,2,5,6,7,8,6,3,6,1,18,26,36,31
Illinois,McLean County,17,113,3,0,0,0,1,0,0,5,1,4,2,1,1,2,2
Illinois,Macon County,17,115,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0
Illinois,Macoupin County,17,117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Illinois,Madison County,17,119,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
Illinois,Marion County,17,121,0,0,1,0,0,0,1,1,0,1,0,1,0,2,0
Illinois,Marshall County,17,123,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
Illinois,Mason County,17,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Massac County,17,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Illinois,Menard County,17,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Mercer County,17,131,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0
Illinois,Monroe County,17,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Montgomery County,17,135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Illinois,Morgan County,17,137,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Illinois,Moultrie County,17,139,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Illinois,Ogle County,17,141,0,2,1,3,5,6,3,6,5,4,5,3,7,3,5
Illinois,Peoria County,17,143,0,0,1,1,0,3,3,2,2,3,2,5,5,4,7
Illinois,Perry County,17,145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Illinois,Piatt County,17,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Pike County,17,149,2,2,2,1,0,1,0,5,0,2,0,0,1,1,0
Illinois,Pope County,17,151,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Illinois,Pulaski County,17,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Putnam County,17,155,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1
Illinois,Randolph County,17,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Illinois,Richland County,17,159,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Rock Island County,17,161,0,1,2,5,2,1,1,3,2,4,2,1,1,5,3
Illinois,St. Clair County,17,163,0,0,0,1,0,0,0,0,0,1,1,0,2,2,0
Illinois,Saline County,17,165,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Illinois,Sangamon County,17,167,1,0,1,0,2,0,0,0,1,3,0,1,1,0,0
Illinois,Schuyler County,17,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Scott County,17,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Shelby County,17,173,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Illinois,Stark County,17,175,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Illinois,Stephenson County,17,177,0,2,1,1,0,0,0,0,2,2,1,2,0,0,1
Illinois,Tazewell County,17,179,1,0,0,0,0,1,0,2,1,0,5,3,2,5,3
Illinois,Union County,17,181,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Illinois,Vermilion County,17,183,0,0,0,1,0,0,0,0,0,0,1,2,1,7,2
Illinois,Wabash County,17,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Illinois,Warren County,17,187,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0
Illinois,Washington County,17,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Wayne County,17,191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Illinois,White County,17,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,Whiteside County,17,195,0,1,0,1,0,0,0,0,2,0,1,0,1,8,4
Illinois,Will County,17,197,0,3,2,4,7,5,11,8,7,4,6,6,8,13,14
Illinois,Williamson County,17,199,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Illinois,Winnebago County,17,201,2,3,5,5,2,9,2,11,4,14,11,9,8,7,8
Illinois,Woodford County,17,203,0,1,0,0,1,0,0,1,1,2,1,1,1,0,1
Illinois,Illinois,17,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Adams County,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Indiana,Allen County,18,3,2,1,0,2,2,2,0,2,1,3,2,3,0,2,2
Indiana,Bartholomew County,18,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Indiana,Benton County,18,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Indiana,Blackford County,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Boone County,18,11,1,1,0,1,0,0,0,0,0,1,1,0,0,0,2
Indiana,Brown County,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Indiana,Carroll County,18,15,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Indiana,Cass County,18,17,0,0,1,0,0,1,2,0,0,0,2,0,2,1,3
Indiana,Clark County,18,19,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0
Indiana,Clay County,18,21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Indiana,Clinton County,18,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Indiana,Crawford County,18,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Indiana,Daviess County,18,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Indiana,Dearborn County,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Decatur County,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,DeKalb County,18,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Indiana,Delaware County,18,35,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
Indiana,Dubois County,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Elkhart County,18,39,0,0,2,1,1,1,0,1,1,2,2,0,0,0,2
Indiana,Fayette County,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Floyd County,18,43,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Indiana,Fountain County,18,45,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0
Indiana,Franklin County,18,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Indiana,Fulton County,18,49,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Indiana,Gibson County,18,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
